聅凝菌戈 - N淮猳(2104)(N1CL&)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,ゼキ秖,
20201229,47.72,48.35,47.68,48.00,195767,369491,
20201230,48.13,48.66,47.61,48.40,254396,362267,
20201231,48.35,48.58,47.77,48.52,162807,367996,
20210104,48.40,49.83,47.18,47.62,502323,367996,
20210105,47.38,50.20,47.24,49.93,613857,357839,
20210106,49.82,50.94,49.48,50.63,488156,334500,
20210107,50.53,51.28,50.39,50.83,346834,312617,
20210108,50.93,52.75,50.81,52.24,465126,278320,
20210111,52.58,52.70,51.50,52.25,362084,278072,
20210112,52.18,53.45,52.07,53.21,362114,240536,
20210113,53.31,53.93,52.58,52.91,398195,196671,
20210114,52.84,53.75,52.24,53.57,346595,148841,
20210115,53.80,53.83,51.83,52.36,149492,69513,
20210118,52.00,52.54,51.76,52.09,24377,0,
20210119,52.11,53.13,52.11,52.98,89533,69513,
20210120,53.13,53.79,53.05,53.24,21202,26439,
20210121,52.93,53.41,52.75,53.13,337234,459361,
20210122,53.10,53.16,51.44,52.27,416863,454530,
20210125,52.17,52.95,51.82,52.77,335175,454055,
20210126,52.91,53.25,52.29,52.61,300342,449086,
20210127,52.76,53.30,51.85,52.85,425857,446065,
20210128,52.65,53.58,52.04,52.34,391963,450591,
20210129,52.15,53.25,51.93,52.20,390451,433850,
20210201,51.99,53.74,51.64,53.55,391958,433690,
20210202,53.48,55.26,53.45,54.76,435014,431212,
20210203,55.05,56.33,54.81,55.69,425699,422200,
20210204,55.96,56.58,55.30,56.23,359871,421967,
20210205,56.46,57.29,56.43,56.85,367946,366560,
20210208,57.06,58.14,57.00,57.97,367858,365668,
20210209,58.11,58.62,57.27,58.36,483494,322624,
20210210,58.45,58.91,58.08,58.68,417332,284191,
20210211,58.40,58.71,57.84,58.24,338366,246603,
20210212,57.94,59.82,57.41,59.47,459312,177448,
20210215,59.98,60.95,59.86,60.12,249524,0,
20210216,60.19,60.33,59.33,60.05,573153,177448,
20210217,60.24,61.73,59.43,61.14,313035,143369,
20210218,61.68,62.26,59.79,60.52,113236,84307,
20210219,60.20,60.29,58.59,59.24,62932,30145,
20210222,58.88,61.84,58.82,61.49,17185,27854,
20210223,62.16,63.00,60.67,61.67,554155,452697,
20210224,61.29,63.51,60.97,63.22,471858,444616,
20210225,63.39,63.81,62.65,63.53,489745,448812,
20210226,63.46,63.57,61.34,61.50,450135,424660,
20210301,61.95,62.92,59.96,60.64,438048,424066,
20210302,60.23,61.21,59.38,59.75,437551,398080,
20210303,59.55,61.99,59.24,61.28,446196,374043,
20210304,61.08,64.86,60.52,63.83,666759,358391,
20210305,64.16,66.42,63.82,66.09,544287,316324,
20210308,66.68,67.98,64.57,65.05,504787,315138,
20210309,64.73,65.68,64.43,64.44,49124,285631,
