聅凝菌戈 - RBOB═猳(2104)(N1RB&)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,ゼキ秖,
20200914,1.1076,1.1204,1.0927,1.1068,59627,82840,
20200915,1.1102,1.1410,1.1004,1.1381,43472,78930,
20200916,1.1331,1.1990,1.1292,1.1889,55485,75919,
20200917,1.1952,1.2315,1.1732,1.2244,45229,69593,
20200918,1.2236,1.2382,1.2114,1.2366,35005,57067,
20200921,1.2320,1.2360,1.1610,1.1771,25527,49780,
20200922,1.1863,1.1876,1.1521,1.1643,14212,45449,
20200923,1.1744,1.2000,1.1647,1.1813,22399,40102,
20200924,1.1751,1.1984,1.1626,1.1957,12789,35399,
20200925,1.1933,1.2165,1.1850,1.2142,19875,19367,
20200928,1.2099,1.2526,1.2042,1.2466,14619,19362,
20200929,1.2510,1.2518,1.1856,1.2017,13364,12394,
20200930,1.1902,1.2069,1.1741,1.2008,3564,4196,
20201001,1.1808,1.1888,1.1230,1.1524,43233,120220,
20201002,1.1465,1.1510,1.0958,1.1235,47896,116912,
20201005,1.1274,1.2147,1.1224,1.1941,68441,116885,
20201006,1.2012,1.2433,1.1952,1.2351,63388,113395,
20201007,1.2120,1.2236,1.1801,1.2009,62765,111423,
20201008,1.2060,1.2376,1.2037,1.2316,52094,101427,
20201009,1.2338,1.2353,1.1977,1.2032,58510,94633,
20201012,1.2082,1.2082,1.1678,1.1757,47106,94626,
20201013,1.1757,1.1998,1.1745,1.1827,47816,88288,
20201014,1.1780,1.2042,1.1651,1.1971,40948,80316,
20201015,1.1971,1.2034,1.1384,1.1800,44577,72941,
20201016,1.1803,1.1828,1.1422,1.1688,32093,58346,
20201019,1.1650,1.1758,1.1554,1.1623,28663,57780,
20201020,1.1585,1.1925,1.1521,1.1879,16361,53258,
20201021,1.1788,1.1852,1.1308,1.1403,31830,50848,
20201022,1.1385,1.1702,1.1331,1.1581,11195,39530,
20201023,1.1585,1.1627,1.1310,1.1389,12839,28872,
20201026,1.1335,1.1335,1.1067,1.1116,16366,29383,
20201027,1.1116,1.1471,1.1116,1.1434,12351,22128,
20201028,1.1245,1.1251,1.0691,1.0814,11753,15972,
20201029,1.0830,1.1049,1.0215,1.0515,8380,10312,
20201030,1.0532,1.0581,1.0294,1.0495,4221,4625,
20201102,1.0215,1.0618,0.9702,1.0520,56103,135192,
20201103,1.0590,1.0883,1.0411,1.0769,52256,134430,
20201104,1.0817,1.1125,1.0610,1.1081,45668,126405,
20201105,1.1081,1.1185,1.0861,1.1159,41638,121816,
20201106,1.1140,1.1140,1.0757,1.0844,48843,114114,
20201109,1.0905,1.1973,1.0839,1.1607,71252,114064,
20201110,1.1530,1.2044,1.1395,1.1941,51169,105320,
20201111,1.2007,1.2341,1.1729,1.1759,56487,99108,
20201112,1.1768,1.1854,1.1467,1.1571,56224,88455,
20201113,1.1503,1.1503,1.1178,1.1254,53813,70966,
20201116,1.1250,1.1746,1.1231,1.1468,37739,70871,
20201117,1.1509,1.1598,1.1244,1.1532,33197,64435,
20201118,1.1573,1.1785,1.1482,1.1629,29433,58859,
20201119,1.1545,1.1701,1.1423,1.1625,23185,53597,
20201120,1.1650,1.1840,1.1589,1.1752,23561,39748,
20201123,1.1785,1.2096,1.1773,1.2040,20052,39746,
20201124,1.2023,1.2696,1.2012,1.2582,21036,31015,
20201125,1.2577,1.2960,1.2564,1.2875,23309,19218,
20201126,1.2877,1.2967,1.2599,1.2671,1592,9690,
20201127,1.2700,1.2842,1.2610,1.2820,7649,5548,
20201130,1.2680,1.2820,1.2445,1.2489,4886,5485,
20201201,1.2366,1.2541,1.2100,1.2204,56039,137325,
20201202,1.2147,1.2553,1.2037,1.2399,56584,131782,
20201203,1.2376,1.2664,1.2239,1.2617,49818,125665,
20201204,1.2625,1.2880,1.2588,1.2685,43140,116221,
20201207,1.2645,1.2740,1.2438,1.2558,45778,116205,
20201208,1.2520,1.2686,1.2384,1.2559,48200,109876,
20201209,1.2580,1.2860,1.2495,1.2759,64407,103021,
20201210,1.2826,1.3355,1.2789,1.3166,61912,97260,
20201211,1.3166,1.3265,1.2981,1.3077,48694,87530,
20201214,1.3113,1.3285,1.2862,1.3191,50562,87078,
20201215,1.3231,1.3346,1.3090,1.3268,42844,81884,
20201216,1.3239,1.3597,1.3213,1.3529,54955,74943,
20201217,1.3551,1.3917,1.3539,1.3881,51529,71814,
20201218,1.3894,1.4018,1.3784,1.3956,41503,63304,
20201221,1.3971,1.3971,1.3069,1.3604,24362,51338,
20201222,1.3584,1.3596,1.3217,1.3395,20947,43381,
20201223,1.3395,1.3871,1.3211,1.3820,18607,33961,
20201224,1.3803,1.3935,1.3656,1.3789,7373,21472,
20201228,1.3788,1.3985,1.3630,1.3677,9206,21472,
20201229,1.3673,1.3951,1.3671,1.3879,11387,15871,
20201230,1.3905,1.4235,1.3888,1.4120,9162,9932,
20201231,1.4078,1.4238,1.3966,1.4084,1929,275,
20210104,1.4085,1.4516,1.3620,1.3729,59050,120263,
20210105,1.3660,1.4586,1.3618,1.4521,62455,116373,
20210106,1.4439,1.4931,1.4404,1.4750,59870,113503,
20210107,1.4703,1.4879,1.4641,1.4827,44952,107759,
20210108,1.4866,1.5495,1.4831,1.5423,64243,100779,
20210111,1.5470,1.5486,1.5098,1.5208,48160,100539,
20210112,1.5205,1.5613,1.5192,1.5530,56284,89334,
20210113,1.5584,1.5756,1.5344,1.5488,58816,83393,
20210114,1.5473,1.5607,1.5183,1.5539,46024,81461,
20210115,1.5597,1.5624,1.5160,1.5284,41456,69980,
20210118,1.5181,1.5264,1.5115,1.5183,5548,0,
20210119,1.5190,1.5489,1.5190,1.5381,29693,69980,
20210120,1.5381,1.5635,1.5300,1.5439,19827,62326,
20210121,1.5349,1.5515,1.5285,1.5479,19864,55654,
20210122,1.5509,1.5517,1.5074,1.5487,34900,39967,
20210125,1.5419,1.5725,1.5328,1.5611,23897,39735,
20210126,1.5656,1.5890,1.5535,1.5807,19488,32824,
20210127,1.5770,1.5900,1.5615,1.5771,15051,23859,
20210128,1.5719,1.6119,1.5634,1.5829,14134,15878,
20210129,1.5806,1.6293,1.5676,1.5725,5331,5644,
20210201,1.5527,1.5967,1.5410,1.5901,56938,133112,
20210202,1.5914,1.6414,1.5914,1.6160,49061,126041,
20210203,1.6421,1.6583,1.6312,1.6486,50915,122740,
20210204,1.6535,1.6615,1.6244,1.6448,40930,125406,
20210205,1.6535,1.6732,1.6470,1.6493,51803,114551,
20210208,1.6517,1.6800,1.6517,1.6748,49048,114670,
20210209,1.6791,1.6924,1.6494,1.6736,62971,103178,
20210210,1.6698,1.6721,1.6385,1.6534,73549,91949,
20210211,1.6406,1.6670,1.6335,1.6502,60094,77444,
20210212,1.6446,1.7006,1.6310,1.6925,61210,60355,
20210215,1.7023,1.7629,1.7020,1.7512,32876,0,
20210216,1.7600,1.7927,1.7393,1.7729,98386,60355,
20210217,1.7753,1.8240,1.7599,1.8105,39223,59809,
20210218,1.8132,1.8486,1.7721,1.7943,43860,53307,
20210219,1.7855,1.8384,1.7794,1.8069,45828,37858,
20210222,1.7873,1.8572,1.7864,1.8417,26281,37783,
20210223,1.8618,1.8722,1.8121,1.8586,23375,30652,
20210224,1.8586,1.9000,1.8486,1.8956,15770,24498,
20210225,1.8950,1.9040,1.8687,1.8923,12834,17089,
20210226,1.8950,1.8979,1.8666,1.8770,7724,7811,
20210301,1.9622,1.9890,1.9178,1.9429,62796,130192,
20210302,1.9290,1.9651,1.9063,1.9364,52314,126172,
20210303,1.9264,1.9711,1.9241,1.9518,53588,120598,
20210304,1.9410,2.0242,1.9166,1.9979,54486,119024,
20210305,2.0029,2.0790,1.9939,2.0647,53696,109270,
20210308,2.0826,2.1119,2.0314,2.0487,46703,109249,
20210309,2.0469,2.0668,2.0373,2.0430,915,102287,
